datetime,DOsp_1,error_1,error_2,NH4_1,NO3_1,P,I,D
2019-08-28 16:42:00,0.3,3.9486,3.9911,13.1822,9.2336,0.1,0.002,0.1
2019-08-28 16:43:00,0.3,3.9747,3.9486,13.2046,9.2298,0.1,0.002,0.1
2019-08-28 16:44:00,0.3,3.9976,3.9747,13.2276,9.2299,0.1,0.002,0.1
2019-08-28 16:45:00,0.3,4.0382,3.9976,13.2556,9.2174,0.1,0.002,0.1
2019-08-28 16:46:00,0.296,3.9987,4.0382,13.2328,9.2341,0.1,0.002,0.1
2019-08-28 16:47:00,0.3,3.9611,3.9987,13.2159,9.2549,0.1,0.002,0.1
2019-08-28 16:48:00,0.3,3.9526,3.9611,13.2156,9.2631,0.1,0.002,0.1
2019-08-28 16:49:00,0.3,3.9498,3.9526,13.233,9.2832,0.1,0.002,0.1
2019-08-28 16:50:00,0.3,3.9612,3.9498,13.2445,9.2833,0.1,0.002,0.1
2019-08-28 16:51:00,0.3,3.9656,3.9612,13.2446,9.279,0.1,0.002,0.1
2019-08-28 16:52:00,0.3,3.9613,3.9656,13.2445,9.2832,0.1,0.002,0.1
2019-08-28 16:53:00,0.3,3.9617,3.9613,13.2447,9.2829,0.1,0.002,0.1
2019-08-28 16:54:00,0.3,3.9375,3.9617,13.245,9.3075,0.1,0.002,0.1
2019-08-28 16:55:00,0.3,3.9236,3.9375,13.2392,9.3156,0.1,0.002,0.1
2019-08-28 16:56:00,0.3,3.9181,3.9236,13.2504,9.3322,0.1,0.002,0.1
2019-08-28 16:57:00,0.3,3.9415,3.9181,13.2737,9.3322,0.1,0.002,0.1
2019-08-28 16:58:00,0.3,3.9433,3.9415,13.2794,9.3361,0.1,0.002,0.1
2019-08-28 16:59:00,0.3,3.9264,3.9433,13.2789,9.3526,0.1,0.002,0.1
2019-08-28 17:00:00,0.3,3.9377,3.9264,13.2904,9.3527,0.1,0.002,0.1
2019-08-28 17:01:00,0.3,3.9342,3.9377,13.291,9.3568,0.1,0.002,0.1
2019-08-28 17:02:00,0.2999,3.8932,3.9342,13.2793,9.3861,0.1,0.002,0.1
2019-08-28 17:03:00,0.3,3.9012,3.8932,13.279,9.3777,0.1,0.002,0.1
2019-08-28 17:04:00,0.3,3.8894,3.9012,13.2793,9.39,0.1,0.002,0.1
2019-08-28 17:05:00,0.3,3.8726,3.8894,13.279,9.4065,0.1,0.002,0.1
2019-08-28 17:06:00,0.3,3.8366,3.8726,13.2679,9.4313,0.1,0.002,0.1
2019-08-28 17:07:01,0.3,3.8118,3.8366,13.2559,9.4442,0.1,0.002,0.1
2019-08-28 17:08:09,0.3,3.8392,3.8118,13.2792,9.44,0.1,0.002,0.1
2019-08-28 17:09:00,0.3,3.8472,3.8392,13.2791,9.4319,0.1,0.002,0.1
2019-08-28 17:10:00,0.3,3.83,3.8472,13.2783,9.4483,0.1,0.002,0.1
2019-08-28 17:11:00,0.3,3.8219,3.83,13.2784,9.4565,0.1,0.002,0.1
2019-08-28 17:12:00,0.3,3.8143,3.8219,13.2788,9.4646,0.1,0.002,0.1
2019-08-28 17:13:00,0.2994,3.7696,3.8143,13.2679,9.4983,0.1,0.002,0.1
2019-08-28 17:14:00,0.3,3.7216,3.7696,13.2448,9.5232,0.1,0.002,0.1
2019-08-28 17:15:00,0.3,3.7274,3.7216,13.2507,9.5232,0.1,0.002,0.1
2019-08-28 17:16:00,0.3,3.7116,3.7274,13.251,9.5394,0.1,0.002,0.1
2019-08-28 17:17:00,0.3,3.6878,3.7116,13.2445,9.5566,0.1,0.002,0.1
2019-08-28 17:18:00,0.3,3.6497,3.6878,13.2276,9.5779,0.1,0.002,0.1
2019-08-28 17:19:00,0.3,3.6493,3.6497,13.2393,9.5899,0.1,0.002,0.1
2019-08-28 17:20:00,0.2948,3.5871,3.6493,13.2107,9.6237,0.1,0.002,0.1
2019-08-28 17:21:00,0.3,3.5735,3.5871,13.2105,9.6369,0.1,0.002,0.1
2019-08-28 17:22:00,0.3,3.5714,3.5735,13.2165,9.6451,0.1,0.002,0.1
2019-08-28 17:23:00,0.2979,3.5244,3.5714,13.1992,9.6748,0.1,0.002,0.1
2019-08-28 17:24:00,0.3,3.5319,3.5244,13.2108,9.6789,0.1,0.002,0.1
2019-08-28 17:25:00,0.3,3.5516,3.5319,13.2221,9.6705,0.1,0.002,0.1
2019-08-28 17:26:00,0.2985,3.5189,3.5516,13.2107,9.6917,0.1,0.002,0.1
2019-08-28 17:27:00,0.3,3.527,3.5189,13.2226,9.6956,0.1,0.002,0.1
2019-08-28 17:28:00,0.3,3.5025,3.527,13.2106,9.7081,0.1,0.002,0.1
2019-08-28 17:29:00,0.3,3.4855,3.5025,13.211,9.7255,0.1,0.002,0.1
2019-08-28 17:30:00,0.3,3.4529,3.4855,13.1997,9.7468,0.1,0.002,0.1
2019-08-28 17:31:00,0.3,3.4172,3.4529,13.1768,9.7596,0.1,0.002,0.1
2019-08-28 17:32:00,0.3,3.3926,3.4172,13.1771,9.7846,0.1,0.002,0.1
2019-08-28 17:33:00,0.3,3.3919,3.3926,13.1769,9.785,0.1,0.002,0.1
2019-08-28 17:34:00,0.3,3.3796,3.3919,13.1772,9.7976,0.1,0.002,0.1
2019-08-28 17:35:00,0.3,3.3625,3.3796,13.1772,9.8147,0.1,0.002,0.1
2019-08-28 17:36:00,0.3,3.3224,3.3625,13.1543,9.8319,0.1,0.002,0.1
2019-08-28 17:37:00,0.3,3.3351,3.3224,13.1715,9.8364,0.1,0.002,0.1
2019-08-28 17:38:00,0.3,3.3323,3.3351,13.1773,9.845,0.1,0.002,0.1
2019-08-28 17:39:00,0.3,3.3317,3.3323,13.1771,9.8454,0.1,0.002,0.1
2019-08-28 17:40:00,0.2928,3.2628,3.3317,13.1428,9.8799,0.1,0.002,0.1
2019-08-28 17:41:00,0.3,3.2572,3.2628,13.1544,9.8972,0.1,0.002,0.1
2019-08-28 17:42:00,0.2979,3.2117,3.2572,13.1388,9.9271,0.1,0.002,0.1
2019-08-28 17:43:00,0.3,3.2325,3.2117,13.1553,9.9228,0.1,0.002,0.1
2019-08-28 17:44:00,0.2972,3.1971,3.2325,13.1374,9.9402,0.1,0.002,0.1
2019-08-28 17:45:00,0.3,3.1638,3.1971,13.1216,9.9578,0.1,0.002,0.1
2019-08-28 17:46:00,0.3,3.1441,3.1638,13.1105,9.9664,0.1,0.002,0.1
2019-08-28 17:47:00,0.3,3.1148,3.1441,13.0985,9.9837,0.1,0.002,0.1
2019-08-28 17:48:00,0.3,3.1735,3.1148,13.1441,9.9706,0.1,0.002,0.1
2019-08-28 17:49:00,0.289,3.1167,3.1735,13.1093,9.9926,0.1,0.002,0.1
2019-08-28 17:50:00,0.2953,3.0889,3.1167,13.0987,10.0098,0.1,0.002,0.1
2019-08-28 17:51:00,0.2965,3.0504,3.0889,13.0822,10.0318,0.1,0.002,0.1
2019-08-28 17:52:00,0.3,3.0694,3.0504,13.1049,10.0355,0.1,0.002,0.1
2019-08-28 17:53:00,0.2974,3.0353,3.0694,13.0883,10.0529,0.1,0.002,0.1
2019-08-28 17:54:00,0.3,3.0066,3.0353,13.077,10.0705,0.1,0.002,0.1
2019-08-28 17:55:00,0.3,2.9639,3.0066,13.0656,10.1017,0.1,0.002,0.1
2019-08-28 17:56:00,0.3,2.9239,2.9639,13.0432,10.1193,0.1,0.002,0.1
2019-08-28 17:57:00,0.3,2.9336,2.9239,13.0484,10.1148,0.1,0.002,0.1
2019-08-28 17:58:00,0.2932,2.8755,2.9336,13.0262,10.1507,0.1,0.002,0.1
2019-08-28 17:59:00,0.3,2.8663,2.8755,13.0206,10.1543,0.1,0.002,0.1
2019-08-28 18:00:03,0.3,2.843,2.8663,13.0151,10.1722,0.1,0.002,0.1
2019-08-28 18:01:01,0.3,2.8037,2.843,12.9982,10.1945,0.1,0.002,0.1
2019-08-28 18:02:00,0.2986,2.7495,2.8037,12.9755,10.226,0.1,0.002,0.1
2019-08-28 18:03:00,0.3,2.7459,2.7495,12.9758,10.23,0.1,0.002,0.1
2019-08-28 18:04:01,0.3,2.724,2.7459,12.976,10.2521,0.1,0.002,0.1
2019-08-28 18:05:00,0.3,2.6931,2.724,12.9585,10.2654,0.1,0.002,0.1
2019-08-28 18:06:00,0.2967,2.6347,2.6931,12.9314,10.2967,0.1,0.002,0.1
2019-08-28 18:07:01,0.299,2.5911,2.6347,12.9146,10.3235,0.1,0.002,0.1
2019-08-28 18:08:00,0.3,2.6064,2.5911,12.9257,10.3193,0.1,0.002,0.1
2019-08-28 18:09:00,0.2976,2.5761,2.6064,12.9089,10.3328,0.1,0.002,0.1
2019-08-28 18:10:01,0.2939,2.5171,2.5761,12.8813,10.3642,0.1,0.002,0.1
2019-08-28 18:11:00,0.2983,2.485,2.5171,12.8766,10.3916,0.1,0.002,0.1
2019-08-28 18:12:00,0.3,2.4565,2.485,12.8708,10.4143,0.1,0.002,0.1
2019-08-28 18:13:00,0.3,2.4242,2.4565,12.8425,10.4183,0.1,0.002,0.1
2019-08-28 18:14:00,0.3,2.4055,2.4242,12.8423,10.4369,0.1,0.002,0.1
2019-08-28 18:15:00,0.3,2.3976,2.4055,12.8431,10.4455,0.1,0.002,0.1
2019-08-28 18:16:00,0.2954,2.3471,2.3976,12.8152,10.4681,0.1,0.002,0.1
2019-08-28 18:17:00,0.2961,2.3023,2.3471,12.7936,10.4912,0.1,0.002,0.1
2019-08-28 18:18:00,0.2945,2.2496,2.3023,12.7771,10.5276,0.1,0.002,0.1
2019-08-28 18:19:00,0.3,2.2999,2.2496,12.8041,10.5042,0.1,0.002,0.1
2019-08-28 18:20:01,0.2903,2.2538,2.2999,12.772,10.5182,0.1,0.002,0.1
2019-08-28 18:21:00,0.2955,2.2344,2.2538,12.7664,10.532,0.1,0.002,0.1
2019-08-28 18:22:06,0.2991,2.2204,2.2344,12.7611,10.5407,0.1,0.002,0.1
2019-08-28 18:23:00,0.2987,2.1896,2.2204,12.7443,10.5548,0.1,0.002,0.1
2019-08-28 18:24:00,0.2991,2.1546,2.1896,12.7278,10.5731,0.1,0.002,0.1
